-1.5;1.4;0;fuel;0.640127
-1.5;1.4;0;electricity;0
-1.5;1.6;0;CO;270.821
-1.5;1.6;0;CO2;1398.11
-1.5;1.6;0;HC;17.5706
-1.5;1.6;0;PMx;1.79281
-1.5;1.6;0;NOx;0
-1.5;1.6;0;fuel;0.603761
-1.5;1.6;0;electricity;0
-1.5;1.8;0;CO;265.037
-1.5;1.8;0;CO2;1312.94
-1.5;1.8;0;HC;17.407
-1.5;1.8;0;PMx;1.77325
-1.5;1.8;0;NOx;0
-1.5;1.8;0;fuel;0.567396
-1.5;1.8;0;electricity;0
-1;-4;0;CO;0
-1;-4;0;CO2;0
-1;-4;0;HC;0
-1;-4;0;PMx;0
-1;-4;0;NOx;0
-1;-4;0;fuel;0
-1;-4;0;electricity;0
-1;-3.8;0;CO;0
-1;-3.8;0;CO2;0
-1;-3.8;0;HC;0
-1;-3.8;0;PMx;0
-1;-3.8;0;NOx;0
-1;-3.8;0;fuel;0
-1;-3.8;0;electricity;0
-1;-3.6;0;CO;0
-1;-3.6;0;CO2;0
-1;-3.6;0;HC;0
-1;-3.6;0;PMx;0
-1;-3.6;0;NOx;0
-1;-3.6;0;fuel;0
-1;-3.6;0;electricity;0
-1;-3.4;0;CO;0
-1;-3.4;0;CO2;0
-1;-3.4;0;HC;0
-1;-3.4;0;PMx;0
-1;-3.4;0;NOx;0
-1;-3.4;0;fuel;0
-1;-3.4;0;electricity;0
-1;-3.2;0;CO;0
-1;-3.2;0;CO2;0
-1;-3.2;0;HC;0
-1;-3.2;0;PMx;0
-1;-3.2;0;NOx;0
-1;-3.2;0;fuel;0
-1;-3.2;0;electricity;0
-1;-3;0;CO;0
-1;-3;0;CO2;0
-1;-3;0;HC;0
-1;-3;0;PMx;0
-1;-3;0;NOx;0
-1;-3;0;fuel;0
-1;-3;0;electricity;0
-1;-2.8;0;CO;0
-1;-2.8;0;CO2;0
-1;-2.8;0;HC;0
-1;-2.8;0;PMx;0
-1;-2.8;0;NOx;0
-1;-2.8;0;fuel;0
-1;-2.8;0;electricity;0
-1;-2.6;0;CO;0
-1;-2.6;0;CO2;0
-1;-2.6;0;HC;0
-1;-2.6;0;PMx;0
-1;-2.6;0;NOx;0
-1;-2.6;0;fuel;0
-1;-2.6;0;electricity;0
-1;-2.4;0;CO;0
-1;-2.4;0;CO2;0
-1;-2.4;0;HC;0
-1;-2.4;0;PMx;0
-1;-2.4;0;NOx;0
-1;-2.4;0;fuel;0
-1;-2.4;0;electricity;0
-1;-2.2;0;CO;0
-1;-2.2;0;CO2;0
-1;-2.2;0;HC;0
-1;-2.2;0;PMx;0
-1;-2.2;0;NOx;0
-1;-2.2;0;fuel;0
-1;-2.2;0;electricity;0
-1;-2;0;CO;0
-1;-2;0;CO2;0
-1;-2;0;HC;0
-1;-2;0;PMx;0
-1;-2;0;NOx;0
-1;-2;0;fuel;0
-1;-2;0;electricity;0
-1;-1.8;0;CO;0
-1;-1.8;0;CO2;0
-1;-1.8;0;HC;0
-1;-1.8;0;PMx;0
-1;-1.8;0;NOx;0
-1;-1.8;0;fuel;0
-1;-1.8;0;electricity;0
-1;-1.6;0;CO;0
-1;-1.6;0;CO2;0
-1;-1.6;0;HC;0
-1;-1.6;0;PMx;0
-1;-1.6;0;NOx;0
-1;-1.6;0;fuel;0
-1;-1.6;0;electricity;0
-1;-1.4;0;CO;0
-1;-1.4;0;CO2;0
-1;-1.4;0;HC;0
-1;-1.4;0;PMx;0
-1;-1.4;0;NOx;0
-1;-1.4;0;fuel;0
-1;-1.4;0;electricity;0
-1;-1.2;0;CO;0
-1;-1.2;0;CO2;0
-1;-1.2;0;HC;0
-1;-1.2;0;PMx;0
-1;-1.2;0;NOx;0
-1;-1.2;0;fuel;0
-1;-1.2;0;electricity;0
-1;-1;0;CO;0
-1;-1;0;CO2;0
-1;-1;0;HC;0
-1;-1;0;PMx;0
-1;-1;0;NOx;0
-1;-1;0;fuel;0
-1;-1;0;electricity;0
-1;-0.8;0;CO;0
-1;-0.8;0;CO2;0
-1;-0.8;0;HC;0
-1;-0.8;0;PMx;0
-1;-0.8;0;NOx;0
-1;-0.8;0;fuel;0
-1;-0.8;0;electricity;0
-1;-0.6;0;CO;0
